,job_title,working_type,salary_from,salary_to,experience
3380,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3381,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3382,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3383,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3384,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3385,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3386,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3387,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3388,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3389,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3390,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3391,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3392,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3393,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3394,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3395,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3396,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3397,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3398,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3399,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3400,Продавец,полная занятость,42500.0,42500.0,без опыта
3401,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3402,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3403,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3404,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3405,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3406,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3407,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3408,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3409,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3410,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3411,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3412,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3413,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3414,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3415,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3416,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3417,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3418,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3419,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3420,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3421,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3422,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3423,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3424,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3425,Продавец,полная занятость,42500.0,42500.0,без опыта
3426,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3427,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3428,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3429,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3430,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3431,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3432,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3433,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3434,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3435,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3436,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3437,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3438,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3439,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3440,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3441,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3442,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3443,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3444,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3445,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3446,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3447,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3448,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3449,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3450,Продавец,полная занятость,42500.0,42500.0,без опыта
3451,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3452,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3453,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3454,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3455,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3456,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3457,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3458,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3459,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3460,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3461,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3462,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3463,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3464,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3465,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3466,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3467,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3468,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3469,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3470,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3471,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3472,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3473,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3474,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3475,Продавец,полная занятость,42500.0,42500.0,без опыта
3476,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3477,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3478,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3479,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3480,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3481,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3482,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3483,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3484,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3485,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3486,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3487,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3488,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3489,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3490,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3491,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3492,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3493,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3494,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3495,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3496,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3497,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3498,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3499,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3500,Продавец,полная занятость,42500.0,42500.0,без опыта
3501,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3502,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3503,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3504,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3505,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3506,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3507,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3508,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3509,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3510,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3511,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3512,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3513,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3514,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3515,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3516,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3517,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3518,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3519,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3520,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3521,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3522,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3523,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3524,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3525,Продавец,полная занятость,42500.0,42500.0,без опыта
3526,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3527,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3528,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3529,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3530,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3531,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3532,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3533,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3534,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3535,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3536,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3537,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3538,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3539,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3540,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3541,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3542,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3543,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3544,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3545,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3546,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3547,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3548,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3549,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3550,Продавец,полная занятость,42500.0,42500.0,без опыта
3551,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3552,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3553,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3554,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3555,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3556,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3557,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3558,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3559,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3560,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3561,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3562,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3563,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3564,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3565,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3566,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3567,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3568,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3569,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3570,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3571,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3572,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3573,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3574,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3575,Продавец,полная занятость,42500.0,42500.0,без опыта
3576,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3577,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3578,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3579,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3580,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3581,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3582,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3583,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3584,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3585,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3586,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3587,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3588,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3589,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3590,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3591,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3592,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3593,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3594,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3595,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3596,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3597,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3598,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3599,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3600,Продавец,полная занятость,42500.0,42500.0,без опыта
3601,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3602,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3603,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3604,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3605,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3606,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3607,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3608,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3609,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3610,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3611,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3612,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3613,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3614,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3615,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3616,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3617,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3618,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3619,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3620,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3621,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3622,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3623,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3624,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3625,Продавец,полная занятость,42500.0,42500.0,без опыта
3626,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3627,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3628,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3629,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3630,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3631,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3632,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3633,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3634,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3635,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3636,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3637,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3638,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3639,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3640,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3641,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3642,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3643,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3644,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3645,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3646,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3647,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3648,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3649,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3650,Продавец,полная занятость,42500.0,42500.0,без опыта
3651,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3652,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3653,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3654,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3655,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3656,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3657,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3658,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3659,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3660,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3661,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3662,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3663,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3664,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3665,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3666,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3667,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3668,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3669,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3670,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3671,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3672,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3673,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3674,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3675,Продавец,полная занятость,42500.0,42500.0,без опыта
3676,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3677,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3678,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3679,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3680,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3681,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
3682,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
3683,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
3684,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
3685,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
3686,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
3687,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
3688,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
3689,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
3690,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
3691,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
3692,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
3693,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
3694,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
3695,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3696,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
3697,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
3698,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
3699,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
3700,Продавец,полная занятость,42500.0,42500.0,без опыта
3701,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
3702,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
3703,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
3704,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
3705,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
3706,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
