,job_title,working_type,salary_from,salary_to,experience
1628,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1629,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1630,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1631,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1632,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1633,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1634,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1635,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1636,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1637,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1638,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1639,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1640,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1641,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1642,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1643,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1644,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1645,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1646,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1647,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1648,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1649,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1650,Продавец,полная занятость,42500.0,42500.0,без опыта
1651,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1652,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1653,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1654,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1655,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1656,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1657,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1658,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1659,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1660,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1661,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1662,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1663,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1664,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1665,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1666,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1667,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1668,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1669,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1670,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1671,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1672,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1673,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1674,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1675,Продавец,полная занятость,42500.0,42500.0,без опыта
1676,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1677,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1678,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1679,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1680,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1681,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1682,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1683,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1684,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1685,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1686,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1687,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1688,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1689,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1690,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1691,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1692,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1693,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1694,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1695,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1696,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1697,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1698,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1699,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1700,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1701,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1702,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1703,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1704,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1705,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1706,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1707,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1708,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1709,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1710,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1711,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1712,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1713,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1714,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1715,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1716,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1717,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1718,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1719,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1720,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1721,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1722,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1723,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1724,Инспектор отдела кадров,полная занятость,60000.0,60000.0,1-3 года
1725,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1726,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1727,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1728,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1729,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1730,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1731,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1732,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1733,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1734,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1735,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1736,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1737,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1738,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1739,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1740,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1741,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1742,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1743,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1744,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1745,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1746,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1747,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1748,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1749,Инспектор отдела кадров,полная занятость,60000.0,60000.0,1-3 года
1750,Продавец,полная занятость,42500.0,42500.0,без опыта
1751,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1752,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1753,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1754,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1755,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1756,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1757,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1758,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1759,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1760,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1761,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1762,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1763,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1764,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1765,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1766,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1767,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1768,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1769,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1770,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1771,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1772,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1773,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1774,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1775,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1776,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1777,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1778,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1779,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1780,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1781,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1782,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1783,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1784,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1785,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1786,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1787,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1788,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1789,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1790,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1791,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1792,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1793,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1794,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1795,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1796,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1797,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1798,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1799,Инспектор отдела кадров,полная занятость,60000.0,60000.0,1-3 года
1800,Продавец,полная занятость,42500.0,42500.0,без опыта
1801,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1802,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1803,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1804,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1805,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1806,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1807,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1808,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1809,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1810,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1811,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1812,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1813,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1814,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1815,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1816,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1817,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1818,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1819,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1820,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1821,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1822,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1823,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1824,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1825,Продавец,полная занятость,42500.0,42500.0,без опыта
1826,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1827,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1828,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1829,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1830,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1831,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1832,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1833,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1834,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1835,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1836,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1837,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1838,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1839,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1840,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1841,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1842,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1843,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1844,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1845,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1846,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1847,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1848,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1849,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1850,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1851,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1852,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1853,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1854,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1855,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1856,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1857,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1858,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1859,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1860,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1861,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1862,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1863,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1864,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1865,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1866,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1867,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1868,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1869,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1870,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1871,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1872,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1873,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1874,Инспектор отдела кадров,полная занятость,60000.0,60000.0,1-3 года
1875,Токарь,работа вахтовым методом,130000.0,130000.0,3-6 лет
1876,Продавец,полная занятость,22580.0,22580.0,без опыта
1877,Сотрудник выдачи (Росзакуп),полная занятость,45000.0,45000.0,без опыта
1878,Продавец-консультант (ул. Г.Чорос-Гуркина 39/9),полная занятость,55000.0,55000.0,1-3 года
1879,Менеджер сервисного центра,полная занятость,45000.0,45000.0,1-3 года
1880,Водитель категории СЕ (ДОПОГ),полная занятость,75000.0,75000.0,3-6 лет
1881,Продавец-консультант в зоомагазин,полная занятость,32000.0,32000.0,без опыта
1882,Грузчик-комплектовщик (склад г. Копейск),полная занятость,100000.0,100000.0,без опыта
1883,Охранник на склад,полная занятость,42000.0,42000.0,без опыта
1884,"Охранник (Сотрудник пропускного контроля на склад, г. Копейск)",полная занятость,42000.0,42000.0,без опыта
1885,Грузчик-комплектовщик (склад г. Челябинск),полная занятость,86000.0,86000.0,без опыта
1886,Ведущий инженер-проектировщик (ГИП),полная занятость,80000.0,80000.0,1-3 года
1887,"Инженер-проектировщик (разделы НК, НВ)",полная занятость,60000.0,60000.0,1-3 года
1888,Инженер-геолог (камеральные работы),полная занятость,50000.0,50000.0,1-3 года
1889,Инженер-геолог (полевые работы),полная занятость,50000.0,50000.0,1-3 года
1890,Главный менеджер (эксперт) по работе с партнерами в отдел ипотеки,полная занятость,,,1-3 года
1891,Грузчик/разнорабочий,частичная занятость,100000.0,100000.0,без опыта
1892,"Водитель электроштабелера (Тюмень, Камчатская, 194)",полная занятость,84000.0,84000.0,без опыта
1893,"Водитель электроштабелера (Омск, 2-я Солнечная, 52)",полная занятость,80000.0,80000.0,без опыта
1894,"Кладовщик-комплектовщик склада (Тюмень, Камчатская, 194)",полная занятость,75000.0,75000.0,без опыта
1895,"Кладовщик-комплектовщик склада (Обь, 3307 км)",полная занятость,92000.0,92000.0,без опыта
1896,"Кладовщик-комплектовщик склада (Омск, 2-я Солнечная, 52)",полная занятость,71500.0,71500.0,без опыта
1897,Грузчик,полная занятость,30000.0,30000.0,без опыта
1898,"Консультант в магазин Парфюм-Лидер (ул. Республики, 155)",полная занятость,40250.0,40250.0,без опыта
1899,Консультант в магазин парфюмерии и косметики Парфюм-Лидер (ул. Блюхера),полная занятость,46000.0,46000.0,без опыта
1900,Продавец,полная занятость,42500.0,42500.0,без опыта
1901,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1902,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1903,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1904,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1905,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1906,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1907,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1908,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1909,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1910,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1911,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1912,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1913,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1914,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1915,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1916,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1917,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1918,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1919,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1920,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1921,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1922,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1923,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1924,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1925,Продавец,полная занятость,42500.0,42500.0,без опыта
1926,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1927,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1928,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
1929,Удаленный оператор колл-центра на входящие звонки (без продаж),полная занятость,32000.0,32000.0,без опыта
1930,Главный специалист по работе с розничными проблемными активами,полная занятость,40000.0,40000.0,1-3 года
1931,"Продавец (Разъезд Иня, Большевистская 290)",полная занятость,46600.0,46600.0,без опыта
1932,Водитель автопогрузчика,полная занятость,40000.0,40000.0,1-3 года
1933,Менеджер по работе с действующими клиентами (доставка + доп. продажи),полная занятость,,,без опыта
1934,Бухгалтер-расчетчик,полная занятость,50000.0,50000.0,3-6 лет
1935,"Менеджер по продаже, удаленный (онлайн-школа, инфобизнес)",полная занятость,70000.0,70000.0,1-3 года
1936,Упаковщик-комплектовщик на склад (Екатеринбург),работа вахтовым методом,100000.0,100000.0,без опыта
1937,Бухгалтер по банковским операциям,полная занятость,50000.0,50000.0,1-3 года
1938,Стажер (риэлтор),полная занятость,45000.0,45000.0,без опыта
1939,Сотрудник в цех по производству теста / тестомес,полная занятость,40000.0,40000.0,без опыта
1940,Помощник начальника отделения,полная занятость,18000.0,18000.0,без опыта
1941,Оклейщик поролона,полная занятость,50000.0,50000.0,1-3 года
1942,"Водитель электроштабелера (Обь, 3307 км)",полная занятость,98500.0,98500.0,без опыта
1943,Сборщик-администратор (пр.Космонавтов),полная занятость,45977.0,45977.0,без опыта
1944,Агент по недвижимости,полная занятость,100000.0,100000.0,без опыта
1945,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1946,Начинающий технический специалист,полная занятость,42000.0,42000.0,без опыта
1947,Учитель физики,частичная занятость,60000.0,60000.0,1-3 года
1948,Автослесарь,полная занятость,70000.0,70000.0,1-3 года
1949,"Товаровед интернет-магазина (ул. Терешковой, 4)",полная занятость,46399.0,46399.0,без опыта
1950,Продавец,полная занятость,42500.0,42500.0,без опыта
1951,"Ночной оператор колл-центра на входящие звонки (без продаж, возможно удаленно)",полная занятость,47000.0,47000.0,без опыта
1952,Оператор call-центра (исходящая линия),полная занятость,40000.0,40000.0,без опыта
1953,Менеджер по сопровождению персонала,полная занятость,50000.0,50000.0,без опыта
